,GROUP_SET,GROUP_VALUE,TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,CFID,CFPARAMS,PLAYER_ID
492,By Year,2014-15,1610612760,OKC,2015-04-15T00:00:00,67,41,26,0.612,19.2,1.4,3.0,0.458,0.3,1.3,0.247,0.3,0.7,0.479,0.9,2.9,3.8,1.0,0.7,0.8,0.4,0.3,2.1,0.5,3.4,1.6,12.5,1,0,11.0,3,3,2,5,4,4,5,5,4,5,2,3,4,5,7,2,4,2,2,3,4,4,3,4,4,4,4,2,1,4,264,2014-15,203460
493,By Year,2013-14,1610612760,OKC,2014-04-14T00:00:00,40,30,10,0.75,10.0,0.8,1.7,0.485,0.1,0.3,0.154,0.2,0.3,0.7,0.9,1.5,2.4,0.4,0.5,0.5,0.3,0.1,1.9,0.4,1.9,0.7,7.0,0,0,6.1,4,4,5,2,7,6,7,3,7,7,6,6,7,1,6,7,7,7,5,6,6,7,6,7,6,5,7,3,1,7,264,2013-14,203460
494,By Year,2020-21,1610612739,CLE,2021-05-14T00:00:00,5,1,4,0.2,7.2,0.8,3.2,0.25,0.0,0.2,0.0,1.0,1.8,0.556,1.4,2.6,4.0,0.6,0.2,0.0,0.4,0.6,0.6,1.0,2.6,-6.6,9.3,0,0,8.0,15,15,13,14,14,14,11,15,2,1,2,12,10,12,12,12,12,13,15,15,11,5,15,13,13,15,12,11,1,12,264,2020-21,2760
495,By Year,2016-17,1610612744,GSW,2017-02-02T00:00:00,14,12,2,0.857,6.6,0.4,1.0,0.357,0.0,0.0,0.0,0.6,0.8,0.727,0.9,1.1,1.9,0.7,0.6,0.2,0.2,0.0,1.1,0.7,1.3,-2.1,5.4,0,0,4.8,14,11,15,2,15,15,15,14,2,14,2,14,14,4,13,15,15,10,10,14,14,15,13,14,15,12,15,11,1,15,264,2016-17,2760
496,By Year,2015-16,-1,TOT,2016-04-13T00:00:00,53,41,12,0.774,9.4,1.0,2.3,0.427,0.0,0.0,0.0,0.6,0.9,0.64,0.7,2.0,2.7,0.7,0.4,0.3,0.2,0.1,1.3,1.2,2.6,0.4,7.8,0,0,6.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2015-16,2760
497,By Year,2015-16,1610612744,GSW,2016-04-13T00:00:00,22,19,3,0.864,8.4,1.0,2.2,0.438,0.0,0.0,0.0,0.7,1.3,0.552,0.6,1.7,2.3,0.7,0.3,0.2,0.2,0.1,1.6,1.4,2.6,-1.3,7.5,0,0,6.5,13,9,14,1,13,13,14,12,2,14,2,13,13,13,15,14,14,11,14,13,13,13,12,11,12,11,14,11,1,14,264,2015-16,2760
498,By Year,2015-16,1610612739,CLE,2016-02-10T00:00:00,31,22,9,0.71,10.0,1.0,2.5,0.421,0.0,0.0,0.0,0.5,0.7,0.762,0.8,2.2,2.9,0.6,0.5,0.4,0.2,0.1,1.1,1.1,2.6,1.6,8.1,0,0,7.2,8,8,12,5,12,12,13,13,2,11,2,15,15,1,14,13,13,12,12,12,15,14,14,12,14,5,13,11,1,13,264,2015-16,2760
499,By Year,2014-15,1610612739,CLE,2014-12-23T00:00:00,26,16,10,0.615,24.4,4.3,7.7,0.555,0.0,0.1,0.0,1.3,1.7,0.733,2.2,4.3,6.5,1.3,1.3,0.7,0.6,0.6,2.2,1.8,9.8,0.2,22.4,2,0,20.4,10,10,11,6,8,3,3,2,2,6,2,9,11,3,8,9,9,5,3,10,7,4,11,10,3,9,7,9,1,6,264,2014-15,2760
500,By Year,2013-14,1610612739,CLE,2014-04-12T00:00:00,65,25,40,0.385,27.7,3.5,7.1,0.495,0.0,0.1,0.0,1.4,2.1,0.681,2.9,6.8,9.7,2.2,1.1,1.1,0.6,0.4,2.5,2.3,8.4,1.0,27.1,16,0,23.6,4,7,1,12,6,6,4,8,2,5,2,7,9,5,4,3,4,2,6,3,8,11,7,8,7,8,4,1,1,4,264,2013-14,2760
501,By Year,2012-13,1610612739,CLE,2012-12-18T00:00:00,25,5,20,0.2,36.0,5.5,11.6,0.478,0.0,0.2,0.0,3.1,4.1,0.755,5.5,8.9,14.4,3.4,1.8,1.5,0.6,0.7,2.7,3.8,14.1,-3.0,40.8,16,0,36.0,11,14,5,14,1,1,1,9,2,1,2,1,1,2,1,1,1,1,2,1,9,2,6,1,1,13,1,1,1,1,264,2012-13,2760
502,By Year,2011-12,1610612739,CLE,2012-02-10T00:00:00,25,10,15,0.4,31.4,4.6,8.9,0.514,0.0,0.2,0.0,1.7,2.6,0.672,4.4,7.1,11.5,1.7,1.8,1.4,0.7,0.9,2.5,2.8,10.8,-0.7,31.6,14,0,28.2,11,12,10,11,3,2,2,6,2,3,2,5,5,6,2,2,2,3,1,2,5,1,8,4,2,10,2,3,1,2,264,2011-12,2760
503,By Year,2010-11,1610612739,CLE,2011-01-05T00:00:00,31,8,23,0.258,32.1,3.7,7.0,0.528,0.0,0.1,0.0,1.7,2.6,0.667,3.2,6.5,9.7,1.5,1.3,0.9,1.2,0.7,2.8,2.8,9.1,-5.5,27.9,7,0,24.5,8,13,4,13,2,4,5,4,2,8,2,4,4,7,3,4,3,4,4,7,1,3,4,5,4,14,3,6,1,3,264,2010-11,2760
504,By Year,2009-10,1610612739,CLE,2010-04-14T00:00:00,76,57,19,0.75,28.5,3.5,6.1,0.572,0.0,0.1,0.2,1.5,2.3,0.663,2.5,5.1,7.6,1.1,0.9,0.9,0.9,0.5,2.9,2.3,8.6,6.7,24.0,11,0,21.0,3,2,7,4,4,5,8,1,1,7,1,6,8,8,6,7,6,6,8,5,2,8,3,9,6,1,5,4,1,5,264,2009-10,2760
505,By Year,2008-09,1610612739,CLE,2009-04-15T00:00:00,81,65,16,0.802,28.5,3.3,6.2,0.536,0.0,0.0,0.0,1.9,3.1,0.616,2.0,5.1,7.2,1.0,1.0,0.9,0.8,0.4,3.0,3.0,8.6,5.4,22.9,9,0,20.2,1,1,9,3,5,7,6,3,2,12,2,3,3,9,9,6,7,8,7,6,3,9,2,3,5,2,6,5,1,7,264,2008-09,2760
506,By Year,2007-08,1610612739,CLE,2008-04-16T00:00:00,48,28,20,0.583,27.5,2.8,6.1,0.461,0.0,0.0,0.0,1.0,1.7,0.598,2.8,5.5,8.3,1.1,1.2,0.8,0.5,0.5,2.8,2.4,6.7,1.6,21.0,6,0,18.7,6,5,5,9,7,8,7,11,2,9,2,11,12,11,5,5,5,7,5,8,10,7,5,7,9,6,8,8,1,8,264,2007-08,2760
507,By Year,2006-07,1610612739,CLE,2007-04-18T00:00:00,81,49,32,0.605,23.9,2.4,5.0,0.476,0.0,0.1,0.0,2.0,3.3,0.616,2.4,4.4,6.7,0.9,0.8,0.9,0.6,0.5,3.3,3.7,6.8,3.1,20.1,7,0,17.6,1,3,2,7,9,9,9,10,2,4,2,2,2,10,7,8,8,9,9,4,6,6,1,2,8,3,9,6,1,9,264,2006-07,2760
508,By Year,2005-06,1610612739,CLE,2006-04-19T00:00:00,48,29,19,0.604,15.8,1.6,3.1,0.527,0.0,0.0,0.0,1.3,2.5,0.513,1.6,3.3,4.9,0.4,0.6,0.6,0.4,0.2,2.5,2.5,4.6,1.8,13.6,2,0,11.9,6,4,7,8,11,11,12,5,2,13,2,8,6,15,11,10,10,15,11,11,12,12,9,6,11,4,11,9,1,11,264,2005-06,2760
509,By Year,2004-05,1610612739,CLE,2005-04-20T00:00:00,54,27,27,0.5,16.1,1.8,3.6,0.513,0.0,0.0,0.0,1.3,2.4,0.535,2.0,2.7,4.8,0.5,0.5,0.8,0.7,0.4,2.3,0.0,4.9,1.6,15.3,0,0,13.1,5,6,3,10,10,10,10,7,2,10,2,10,7,14,10,11,11,14,13,9,4,10,10,15,10,7,10,11,1,10,264,2004-05,2760
510,By Year,2020-21,1610612754,IND,2021-05-05T00:00:00,5,2,3,0.4,5.9,1.0,1.6,0.625,0.0,0.0,0.0,0.6,0.6,1.0,0.4,1.2,1.6,0.2,0.8,0.0,1.0,0.0,0.8,0.6,2.6,4.4,7.0,0,0,6.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2020-21,1628578
511,By Year,2020-21,1610612744,GSW,2021-05-14T00:00:00,15,10,5,0.667,5.6,0.7,1.8,0.407,0.3,0.7,0.4,0.1,0.4,0.333,0.4,0.7,1.1,0.3,0.3,0.2,0.3,0.1,0.7,0.3,1.9,-2.1,4.8,0,0,4.5,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,264,2020-21,1629346
512,By Year,2019-20,1610612744,GSW,2020-02-23T00:00:00,14,1,13,0.071,9.9,1.4,2.9,0.5,0.2,0.9,0.231,1.1,1.4,0.842,0.7,1.2,1.9,0.9,0.8,0.2,0.3,0.1,1.0,1.4,4.2,-0.6,8.6,0,0,8.3,2,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,264,2019-20,1629346
513,By Year,2020-21,-1,TOT,2021-05-03T00:00:00,23,5,18,0.217,18.9,1.7,4.3,0.384,0.3,1.6,0.216,0.8,1.0,0.818,1.0,3.8,4.8,1.3,1.2,0.8,0.4,0.2,1.3,1.1,4.4,-2.3,14.6,1,0,13.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2020-21,202329
514,By Year,2020-21,1610612741,CHI,2021-05-03T00:00:00,6,0,6,0.0,11.2,0.3,1.7,0.2,0.2,1.0,0.167,0.7,0.8,0.8,0.3,2.8,3.2,0.3,0.5,0.3,0.0,0.0,1.2,0.7,1.5,3.8,6.3,0,0,5.8,12,12,12,12,12,12,12,12,10,9,12,12,12,3,12,11,12,12,12,12,12,12,12,12,12,2,12,11,1,12,264,2020-21,202329
515,By Year,2020-21,1610612753,ORL,2021-03-24T00:00:00,17,5,12,0.294,21.6,2.1,5.2,0.404,0.4,1.8,0.226,0.8,1.0,0.824,1.2,4.2,5.4,1.7,1.5,1.0,0.5,0.3,1.3,1.3,5.5,-4.5,17.6,1,0,16.0,11,11,10,11,8,8,8,7,8,6,10,11,11,2,10,7,7,1,3,4,6,9,11,8,10,12,7,9,1,7,264,2020-21,202329
516,By Year,2019-20,1610612753,ORL,2019-11-29T00:00:00,18,7,11,0.389,21.1,1.4,4.8,0.291,0.5,2.0,0.25,1.1,1.6,0.655,1.3,3.5,4.8,1.2,0.9,1.0,0.4,0.2,1.5,1.6,4.3,-1.9,15.3,1,0,13.7,10,10,11,7,9,11,11,11,6,5,9,9,7,12,7,8,8,8,9,4,9,11,9,4,11,9,10,9,1,10,264,2019-20,202329
517,By Year,2018-19,1610612757,POR,2019-04-09T00:00:00,81,52,29,0.642,28.3,3.2,7.3,0.433,1.2,3.5,0.343,1.9,2.1,0.867,1.4,6.1,7.5,1.3,0.9,0.8,0.4,0.4,1.8,1.8,9.4,4.7,23.2,12,0,21.9,2,1,6,1,4,3,4,3,3,4,3,1,2,1,6,2,3,6,10,10,10,7,7,2,2,1,3,1,1,4,264,2018-19,202329
518,By Year,2017-18,1610612757,POR,2018-04-11T00:00:00,69,40,29,0.58,30.0,3.3,8.4,0.395,1.8,4.9,0.369,0.9,1.2,0.738,1.4,6.2,7.6,1.2,1.1,1.1,0.6,0.2,2.0,1.2,9.3,3.2,24.3,9,0,23.4,7,4,6,3,1,2,2,8,1,1,1,10,10,6,5,1,2,7,7,2,5,10,4,10,3,3,1,3,1,1,264,2017-18,202329
519,By Year,2016-17,1610612757,POR,2017-04-10T00:00:00,61,33,28,0.541,29.1,3.0,7.6,0.393,1.1,3.5,0.33,1.6,2.2,0.706,1.3,6.1,7.4,1.6,1.5,1.0,0.7,0.4,1.7,1.9,8.7,0.4,23.6,4,0,22.3,9,5,9,4,2,4,3,10,4,3,4,2,1,10,8,3,4,3,1,6,2,6,8,1,4,6,2,6,1,3,264,2016-17,202329
520,By Year,2015-16,1610612757,POR,2016-04-13T00:00:00,82,44,38,0.537,28.5,3.6,8.8,0.416,1.5,4.3,0.361,1.4,1.9,0.737,1.2,4.9,6.1,1.7,1.5,0.9,0.6,0.4,2.1,1.7,10.2,0.7,23.2,8,0,22.6,1,3,5,5,3,1,1,4,2,2,2,3,3,8,9,5,6,2,4,9,4,5,1,3,1,5,4,4,1,2,264,2015-16,202329
521,By Year,2014-15,1610612742,DAL,2015-04-15T00:00:00,74,45,29,0.608,18.5,2.0,4.8,0.412,0.5,1.7,0.274,1.1,1.6,0.712,1.5,3.1,4.6,0.8,0.7,0.9,0.8,0.3,1.9,1.3,5.6,1.4,16.9,4,0,15.0,6,2,6,2,10,9,10,5,7,8,7,8,8,9,3,10,10,10,11,7,1,8,5,9,9,4,8,6,1,8,264,2014-15,202329
522,By Year,2013-14,1610612740,NOP,2014-04-16T00:00:00,80,33,47,0.413,25.6,2.9,6.2,0.474,0.2,0.6,0.271,1.1,1.7,0.664,1.6,4.6,6.2,1.4,1.1,1.0,0.5,0.6,1.8,1.4,7.2,-3.2,20.1,5,0,17.9,4,5,3,6,6,6,6,2,11,11,8,6,6,11,2,6,5,4,8,3,8,1,6,6,6,11,6,5,1,6,264,2013-14,202329
523,By Year,2012-13,1610612740,NOH,2013-04-17T00:00:00,76,25,51,0.329,27.2,3.0,6.2,0.475,0.1,0.3,0.211,1.3,1.8,0.737,1.8,5.9,7.7,1.4,1.5,1.2,0.7,0.5,2.0,1.3,7.3,-1.0,22.7,10,0,20.2,5,8,1,9,5,5,5,1,12,12,11,4,4,7,1,4,1,5,2,1,3,3,3,7,5,8,5,2,1,5,264,2012-13,202329
524,By Year,2011-12,1610612740,NOH,2012-04-26T00:00:00,66,21,45,0.318,22.4,2.3,5.5,0.411,0.2,0.7,0.277,1.3,1.7,0.754,1.4,3.2,4.7,1.0,1.4,0.9,0.5,0.6,2.1,1.6,6.0,-0.5,16.0,2,0,14.7,8,9,4,10,7,7,7,6,9,10,6,5,5,5,4,9,9,9,5,8,7,2,2,5,7,7,9,8,1,9,264,2011-12,202329
525,By Year,2010-11,1610612746,LAC,2011-04-13T00:00:00,81,31,50,0.383,17.9,2.0,5.0,0.394,0.6,1.8,0.315,1.1,1.5,0.773,0.9,2.4,3.3,0.7,1.3,0.7,0.3,0.5,1.5,1.1,5.6,-2.3,12.5,0,0,12.3,2,7,2,8,11,10,9,9,5,7,5,7,9,4,11,12,11,11,6,11,11,4,10,11,8,10,11,11,1,11,264,2010-11,202329
526,By Year,2020-21,1610612741,CHI,2021-05-15T00:00:00,14,3,11,0.214,4.0,0.5,1.4,0.368,0.1,0.7,0.1,0.0,0.1,0.0,0.1,0.3,0.4,0.4,0.4,0.1,0.1,0.1,0.4,0.1,1.1,-0.6,2.3,0,0,2.3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,1,2,264,2020-21,1629690
527,By Year,2019-20,1610612741,CHI,2020-03-02T00:00:00,11,3,8,0.273,10.2,1.1,2.5,0.429,0.5,1.4,0.4,0.2,0.4,0.5,0.6,0.3,0.9,0.4,0.2,0.4,0.0,0.4,1.5,0.4,2.9,4.5,5.5,0,0,5.5,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,264,2019-20,1629690
528,By Year,2021-22,1610612762,UTA,2022-01-12T00:00:00,1,0,1,0.0,5.2,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,0.0,0,0,0.0,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,2,264,2021-22,1629597
529,By Year,2019-20,1610612740,NOP,2020-08-13T00:00:00,4,2,2,0.5,12.8,1.5,2.3,0.667,0.0,0.3,0.0,0.0,0.0,0.0,0.8,1.5,2.3,0.8,1.0,0.3,0.3,0.0,2.5,0.0,3.0,-7.0,7.3,0,0,7.0,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2019-20,1629597
530,By Year,2021-22,1610612763,MEM,2022-04-10T00:00:00,62,41,21,0.661,21.7,3.1,6.8,0.45,1.2,3.9,0.314,0.7,0.9,0.782,0.4,1.7,2.1,1.0,0.7,0.6,0.2,0.3,1.8,0.8,8.1,2.0,13.8,0,0,14.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1630533
531,By Year,2021-22,1610612743,DEN,2022-04-10T00:00:00,41,24,17,0.585,17.0,2.3,4.5,0.516,0.9,2.0,0.463,1.0,1.6,0.631,1.4,2.2,3.6,0.4,0.6,0.4,0.3,0.5,1.9,1.3,6.6,-1.1,13.1,0,0,12.9,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1630192
532,By Year,2020-21,1610612743,DEN,2021-05-16T00:00:00,42,30,12,0.714,9.5,1.2,2.5,0.481,0.6,1.4,0.407,0.3,0.4,0.8,0.3,1.2,1.5,0.2,0.2,0.2,0.1,0.2,0.7,0.4,3.2,-2.0,6.1,0,0,6.2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,264,2020-21,1630192
533,By Year,2021-22,1610612760,OKC,2022-04-10T00:00:00,4,1,3,0.25,43.5,4.8,13.0,0.365,0.3,2.0,0.125,1.3,1.3,1.0,0.5,4.8,5.3,7.5,2.5,1.3,1.0,1.8,3.8,2.0,11.0,-23.8,32.8,0,0,28.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1630285
534,By Year,2021-22,1610612741,CHI,2022-04-08T00:00:00,67,37,30,0.552,34.7,8.4,17.7,0.476,2.8,7.1,0.389,4.8,5.6,0.853,0.3,4.3,4.6,4.5,2.6,0.6,0.3,0.9,1.8,4.0,24.4,-0.4,37.0,0,0,38.2,3,1,7,1,4,3,4,2,3,3,2,2,2,1,8,2,4,2,4,8,4,5,8,4,3,2,3,5,1,3,264,2021-22,203897
535,By Year,2020-21,1610612741,CHI,2021-05-13T00:00:00,58,26,32,0.448,35.1,9.8,19.4,0.507,3.4,8.2,0.419,4.4,5.1,0.849,0.6,4.4,5.0,4.9,3.5,0.8,0.5,1.2,2.4,4.0,27.4,-0.2,41.0,3,0,43.2,6,3,5,2,2,1,2,1,1,1,1,4,4,2,3,1,1,1,1,6,2,4,1,3,1,1,1,2,1,1,264,2020-21,203897
536,By Year,2019-20,1610612741,CHI,2020-02-29T00:00:00,60,20,40,0.333,34.8,9.0,20.0,0.45,3.1,8.1,0.38,4.5,5.6,0.802,0.7,4.1,4.8,4.2,3.4,1.5,0.5,1.4,2.2,4.1,25.5,-3.2,40.0,2,0,41.5,5,4,4,6,3,2,1,6,2,2,5,3,3,7,1,3,2,4,2,1,1,2,6,2,2,4,2,3,1,2,264,2019-20,203897
537,By Year,2018-19,1610612741,CHI,2019-03-18T00:00:00,63,16,47,0.254,34.5,8.4,18.0,0.467,1.9,5.1,0.374,5.0,6.0,0.832,0.6,4.0,4.7,4.5,3.4,1.0,0.4,1.6,2.2,4.1,23.7,-4.8,36.7,2,0,37.5,4,5,3,7,5,4,3,3,5,6,6,1,1,5,2,4,3,3,3,3,3,1,4,1,4,6,4,3,1,4,264,2018-19,203897
538,By Year,2017-18,1610612741,CHI,2018-03-15T00:00:00,24,9,15,0.375,27.3,5.7,14.8,0.383,1.8,5.1,0.341,3.6,4.5,0.813,0.4,3.5,3.9,3.0,1.8,1.0,0.2,1.3,2.3,2.8,16.7,-7.2,27.6,0,0,27.7,8,8,8,3,7,6,6,8,6,5,7,5,5,6,5,5,5,7,8,2,7,3,3,5,6,8,6,5,1,6,264,2017-18,203897
539,By Year,2016-17,1610612750,MIN,2017-02-03T00:00:00,47,16,31,0.34,37.2,6.9,15.1,0.459,2.6,6.6,0.387,2.5,3.0,0.836,0.4,3.0,3.4,3.0,1.8,0.9,0.2,0.8,2.2,2.3,18.9,-2.5,28.9,0,0,30.0,7,5,6,5,1,5,5,4,4,4,4,6,6,4,4,6,6,8,7,4,5,6,5,6,5,3,5,5,1,5,264,2016-17,203897
540,By Year,2015-16,1610612750,MIN,2016-04-13T00:00:00,82,29,53,0.354,28.0,5.3,11.7,0.452,1.5,3.9,0.389,2.0,2.5,0.793,0.3,2.5,2.8,3.1,1.9,0.8,0.2,0.7,2.4,1.9,14.0,-3.6,23.2,0,0,23.5,1,2,2,4,6,7,7,5,7,7,3,7,7,8,7,7,7,6,6,5,6,7,2,7,7,5,7,5,1,7,264,2015-16,203897
541,By Year,2014-15,1610612750,MIN,2015-04-15T00:00:00,77,15,62,0.195,24.7,3.7,8.8,0.422,0.7,2.2,0.341,1.9,2.3,0.842,0.4,2.4,2.8,3.6,2.5,0.7,0.1,0.5,2.1,1.8,10.1,-7.0,18.8,4,0,18.9,2,7,1,8,8,8,8,7,8,8,8,8,8,3,6,8,8,5,5,7,8,8,7,8,8,7,8,1,1,8,264,2014-15,203897
542,By Year,2021-22,1610612759,SAS,2022-04-10T00:00:00,28,14,14,0.5,17.9,2.7,5.5,0.49,0.5,1.5,0.341,1.9,2.3,0.8,1.6,3.8,5.5,2.2,1.6,0.5,0.8,0.6,2.4,2.0,7.8,1.4,19.9,1,0,18.5,3,3,3,4,2,2,2,1,4,4,2,1,1,1,2,2,2,1,1,1,2,1,2,1,1,2,1,1,1,1,264,2021-22,1628380
543,By Year,2019-20,1610612757,POR,2020-08-13T00:00:00,11,8,3,0.727,26.4,2.9,6.2,0.471,0.6,1.7,0.368,0.5,0.7,0.75,2.3,4.0,6.3,1.5,1.3,0.5,0.5,0.5,3.3,1.6,7.0,3.3,18.2,0,0,17.2,4,4,4,1,1,1,1,3,1,1,1,3,3,2,1,1,1,2,2,2,4,2,1,2,2,1,2,2,1,2,264,2019-20,1628380
544,By Year,2018-19,1610612757,POR,2019-04-10T00:00:00,77,51,26,0.662,17.6,2.5,5.2,0.473,0.5,1.6,0.331,1.2,1.6,0.746,1.4,2.8,4.2,0.9,1.0,0.3,0.9,0.4,2.3,1.6,6.6,-0.1,15.6,0,0,14.7,1,1,1,2,3,3,3,2,3,3,3,2,2,3,3,3,3,3,3,3,1,3,3,2,3,4,3,2,1,3,264,2018-19,1628380
545,By Year,2017-18,1610612757,POR,2018-04-11T00:00:00,66,41,25,0.621,15.8,1.7,4.4,0.398,0.5,1.7,0.31,0.4,0.6,0.643,0.7,2.7,3.3,0.8,0.9,0.3,0.5,0.3,2.0,0.7,4.4,0.2,10.9,0,0,10.5,2,2,2,3,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,2,1,4,264,2017-18,1628380
546,By Year,2021-22,1610612763,MEM,2022-04-10T00:00:00,12,9,3,0.75,5.9,0.4,1.3,0.313,0.3,0.8,0.333,0.0,0.2,0.0,0.4,0.6,1.0,0.1,0.1,0.1,0.3,0.1,0.5,0.3,1.1,-2.5,3.6,0,0,3.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1630582
547,By Year,2021-22,1610612761,TOR,2022-04-10T00:00:00,38,21,17,0.553,11.7,1.5,3.6,0.406,0.7,2.1,0.342,0.6,1.1,0.6,0.5,1.9,2.4,0.6,0.5,0.3,0.4,0.2,1.0,0.9,4.3,-1.4,9.7,2,0,9.4,2,2,2,1,2,2,1,3,2,1,3,1,1,3,2,2,2,2,1,2,1,1,2,1,2,4,2,1,1,2,264,2021-22,1629139
548,By Year,2020-21,1610612761,TOR,2021-05-13T00:00:00,50,24,26,0.48,14.5,1.6,3.6,0.439,0.7,1.8,0.4,0.5,0.6,0.828,0.7,2.5,3.2,0.8,0.4,0.5,0.4,0.2,1.1,0.7,4.4,-0.8,11.7,0,0,10.9,1,1,1,3,1,1,2,2,1,2,1,2,3,1,1,1,1,1,3,1,2,2,1,2,1,3,1,2,1,1,264,2020-21,1629139
549,By Year,2019-20,1610612763,MEM,2020-08-11T00:00:00,18,9,9,0.5,5.8,0.8,1.9,0.441,0.2,0.4,0.375,0.2,0.4,0.375,0.4,0.7,1.1,0.3,0.1,0.3,0.1,0.1,0.5,0.3,2.0,0.6,4.6,0,0,4.2,3,3,4,2,4,4,4,1,3,4,2,4,4,4,3,4,4,4,4,3,4,3,4,4,4,2,4,2,1,4,264,2019-20,1629139
550,By Year,2018-19,1610612763,MEM,2019-04-10T00:00:00,15,5,10,0.333,11.6,1.0,3.4,0.294,0.1,1.1,0.125,0.5,0.7,0.7,0.3,1.8,2.1,0.5,0.4,0.3,0.1,0.1,0.7,0.4,2.6,1.3,6.5,0,0,6.0,4,4,3,4,3,3,3,4,4,3,4,3,2,2,4,3,3,3,2,4,3,4,3,3,3,1,3,2,1,3,264,2018-19,1629139
551,By Year,2021-22,1610612763,MEM,2022-04-10T00:00:00,53,35,18,0.66,13.2,1.8,4.1,0.454,0.2,0.9,0.204,0.9,1.3,0.648,1.2,1.8,3.0,1.2,0.6,0.9,0.3,0.3,1.2,1.0,4.8,-0.5,13.1,0,0,11.6,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,264,2021-22,1630214
552,By Year,2020-21,1610612763,MEM,2021-05-16T00:00:00,59,31,28,0.525,18.4,2.8,5.1,0.559,0.4,1.1,0.338,0.6,0.9,0.642,1.3,3.1,4.3,1.3,0.8,0.7,0.6,0.4,2.0,0.8,6.6,0.6,16.9,2,0,15.2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,264,2020-21,1630214
553,By Year,2021-22,-1,TOT,2022-04-10T00:00:00,9,7,2,0.778,4.3,0.2,1.1,0.2,0.1,0.9,0.125,0.0,0.0,0.0,0.2,0.4,0.7,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.6,-0.7,1.5,0,0,1.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1630270
554,By Year,2021-22,1610612762,UTA,2022-04-10T00:00:00,7,5,2,0.714,4.4,0.3,1.1,0.25,0.1,0.9,0.167,0.0,0.0,0.0,0.1,0.4,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.6,0,0,1.6,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,264,2021-22,1630270
