,GROUP_SET,GROUP_VALUE,TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,CFID,CFPARAMS,PLAYER_ID
3858,By Year,2017-18,1610612761,TOR,2018-04-11T00:00:00,70,50,20,0.714,47.6,8.1,21.3,0.379,5.8,16.2,0.361,2.9,3.5,0.835,0.6,4.8,5.4,2.0,1.4,1.3,0.7,0.7,4.8,2.7,24.9,9.6,39.1,0,0,42.3,4,1,11,2,12,7,4,12,1,1,7,10,11,6,14,7,10,14,14,14,8,13,12,11,5,2,8,3,1,4,264,2017-18,101139
3859,By Year,2016-17,1610612754,IND,2017-04-12T00:00:00,76,39,37,0.513,49.2,7.8,17.9,0.434,4.7,11.3,0.413,2.3,2.6,0.903,0.8,5.5,6.3,1.3,1.1,1.3,0.7,0.6,4.2,2.4,22.6,2.1,37.0,0,0,38.9,2,4,4,9,11,10,10,4,2,5,1,13,15,2,12,2,4,16,15,15,10,14,14,15,7,7,11,3,1,8,264,2016-17,101139
3860,By Year,2015-16,1610612754,IND,2016-04-10T00:00:00,64,34,30,0.531,47.6,8.4,20.6,0.409,4.6,12.6,0.367,3.0,4.0,0.75,0.8,4.9,5.7,2.0,2.3,1.7,0.9,0.9,4.6,3.4,24.5,0.1,40.1,0,0,42.2,7,7,5,8,13,5,6,7,4,2,5,8,6,12,13,6,6,12,7,9,3,7,13,6,6,11,7,3,1,5,264,2015-16,101139
3861,By Year,2014-15,1610612754,IND,2015-04-15T00:00:00,70,31,39,0.443,49.6,8.9,22.3,0.398,4.1,12.0,0.345,3.5,4.3,0.807,0.5,5.3,5.8,2.0,2.0,1.6,0.7,0.7,3.6,3.4,25.4,4.3,40.3,1,0,42.0,4,8,3,12,9,4,3,10,6,4,9,5,5,8,15,4,5,13,10,10,9,12,16,5,4,5,6,1,1,6,264,2014-15,101139
3862,By Year,2013-14,1610612739,CLE,2014-03-18T00:00:00,51,21,30,0.412,50.1,9.1,20.8,0.435,4.2,10.7,0.393,3.3,3.8,0.853,0.9,4.3,5.2,2.6,2.2,2.3,0.8,0.8,5.2,3.3,25.6,2.3,42.9,0,0,43.9,11,12,5,13,5,3,5,3,5,7,2,7,8,5,10,10,11,9,8,2,7,11,8,7,3,6,3,3,1,3,264,2013-14,101139
3863,By Year,2012-13,1610612739,CLE,2013-04-07T00:00:00,65,19,46,0.292,50.6,9.5,22.8,0.415,4.7,12.2,0.384,3.5,4.0,0.869,0.9,5.6,6.5,2.3,2.6,1.8,0.6,0.8,5.1,3.0,27.1,-3.2,43.1,0,0,45.5,6,13,1,17,3,2,2,6,3,3,4,6,7,4,11,1,3,10,3,7,11,8,10,8,1,14,2,3,1,1,264,2012-13,101139
3864,By Year,2011-12,1610612762,UTA,2012-04-08T00:00:00,56,28,28,0.5,50.1,7.7,20.3,0.381,2.0,6.6,0.307,4.7,5.9,0.794,1.2,3.9,5.1,3.0,2.3,2.0,0.8,1.0,5.3,3.8,22.2,1.0,38.9,0,0,37.9,10,9,8,10,6,11,7,11,13,12,14,1,2,10,6,13,13,8,5,4,5,4,7,4,8,9,9,3,1,10,264,2011-12,101139
3865,By Year,2010-11,1610612762,UTA,2011-04-11T00:00:00,78,36,42,0.462,51.8,9.6,23.6,0.407,2.9,8.9,0.322,4.2,5.2,0.811,1.4,5.3,6.7,3.5,2.4,1.9,1.0,1.2,5.8,4.2,26.3,1.4,46.0,0,0,45.3,1,6,2,11,2,1,1,8,10,10,11,3,4,7,3,3,2,3,4,5,2,2,6,2,2,8,1,3,1,2,264,2010-11,101139
3866,By Year,2009-10,1610612762,UTA,2010-04-14T00:00:00,63,42,21,0.667,49.8,8.0,18.7,0.429,2.5,7.2,0.341,2.2,3.2,0.695,1.4,4.2,5.6,3.5,2.7,1.9,0.6,0.9,6.3,3.0,20.7,5.4,37.5,0,0,37.3,8,2,10,4,7,9,9,5,11,11,10,14,12,15,5,11,7,4,2,6,13,6,4,9,10,4,10,3,1,11,264,2009-10,101139
3867,By Year,2008-09,1610612762,UTA,2009-04-11T00:00:00,72,42,30,0.583,50.6,8.0,17.5,0.459,2.0,5.6,0.352,2.4,2.8,0.876,1.4,3.8,5.2,3.3,2.0,1.4,0.5,0.8,5.8,2.5,20.5,0.6,35.4,1,0,34.8,3,2,5,7,4,8,11,2,14,13,8,12,14,3,4,14,12,6,9,13,16,9,5,13,11,10,13,1,1,12,264,2008-09,101139
3868,By Year,2007-08,1610612762,UTA,2008-04-16T00:00:00,60,38,22,0.633,49.4,8.1,16.9,0.479,2.2,5.5,0.39,2.9,3.7,0.788,1.1,4.4,5.6,3.8,1.9,2.3,0.6,0.3,7.0,2.6,21.3,8.6,40.4,0,0,38.6,9,5,9,5,10,6,12,1,12,14,3,9,9,11,7,9,8,2,11,3,12,16,3,12,9,3,5,3,1,9,264,2007-08,101139
3869,By Year,2006-07,1610612762,UTA,2007-04-14T00:00:00,37,23,14,0.622,49.8,5.3,15.5,0.345,0.9,4.3,0.219,1.9,3.1,0.609,1.5,3.2,4.7,3.3,3.7,1.5,0.5,1.1,8.0,2.4,13.5,-7.4,26.4,0,0,26.5,13,11,13,6,8,15,16,14,16,16,16,16,13,16,2,15,14,5,1,12,14,3,2,14,16,15,16,3,1,16,264,2006-07,101139
3870,By Year,2005-06,1610612762,UTA,2006-04-19T00:00:00,23,7,16,0.304,52.0,7.2,19.5,0.368,1.3,5.1,0.25,4.6,6.2,0.75,4.6,5.1,9.7,4.1,2.3,1.8,0.5,1.5,5.1,4.6,20.3,-0.3,42.7,0,0,40.0,14,14,12,16,1,12,8,13,15,15,15,2,1,12,1,5,1,1,6,8,15,1,9,1,12,12,4,3,1,7,264,2005-06,101139
3871,By Year,2021-22,-1,TOT,2022-04-10T00:00:00,62,28,34,0.452,48.3,12.1,26.2,0.46,4.1,10.6,0.388,2.6,3.8,0.682,1.2,4.9,6.1,7.1,2.9,1.6,0.5,1.3,2.7,3.6,30.9,-1.6,52.2,3,0,52.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,203468
3872,By Year,2021-22,1610612740,NOP,2022-04-10T00:00:00,26,13,13,0.5,48.2,13.5,27.4,0.493,3.9,9.9,0.394,3.7,5.6,0.667,1.0,5.3,6.4,8.3,3.1,1.9,0.1,1.5,2.4,4.5,34.6,2.4,57.4,2,0,57.0,10,10,10,7,7,1,1,1,3,3,6,2,1,10,4,1,1,1,3,2,10,3,10,1,1,5,1,2,2,1,264,2021-22,203468
3873,By Year,2021-22,1610612757,POR,2022-02-05T00:00:00,36,15,21,0.417,48.5,11.1,25.4,0.436,4.2,11.1,0.384,1.8,2.6,0.706,1.3,4.6,5.9,6.2,2.7,1.4,0.8,1.1,2.9,3.0,28.3,-4.3,48.5,1,0,49.0,9,9,7,10,6,8,3,8,2,2,7,10,10,7,1,4,2,3,5,5,1,7,7,8,8,10,3,5,2,4,264,2021-22,203468
3874,By Year,2020-21,1610612757,POR,2021-05-16T00:00:00,47,28,19,0.596,48.0,12.2,26.5,0.458,5.1,12.6,0.402,3.2,4.0,0.812,0.9,4.7,5.6,6.7,2.0,1.3,0.6,0.9,2.6,3.5,32.6,6.2,53.2,2,0,53.8,7,7,8,3,8,2,2,4,1,1,3,5,4,5,5,2,4,2,10,6,4,10,9,4,2,2,2,2,2,2,264,2020-21,203468
3875,By Year,2019-20,1610612757,POR,2020-08-13T00:00:00,70,34,36,0.486,47.4,11.3,25.1,0.451,3.6,9.5,0.379,2.6,3.4,0.757,0.9,4.6,5.5,5.7,2.4,1.0,0.8,1.1,3.4,2.6,28.8,0.3,47.0,4,0,47.2,4,6,2,9,9,5,5,5,4,4,8,7,9,6,7,3,5,5,8,10,2,9,5,10,7,8,5,1,2,6,264,2019-20,203468
3876,By Year,2018-19,1610612757,POR,2019-04-09T00:00:00,70,43,27,0.614,47.3,11.4,24.8,0.459,3.3,8.9,0.375,3.2,3.8,0.828,1.2,4.4,5.6,4.1,2.1,1.1,0.6,1.3,3.4,3.3,29.2,7.0,45.0,1,1,45.6,4,3,5,1,10,4,8,3,6,5,9,6,6,3,2,6,3,8,9,9,6,5,4,6,5,1,8,5,1,8,264,2018-19,203468
3877,By Year,2017-18,1610612757,POR,2018-04-11T00:00:00,81,48,33,0.593,48.8,11.1,25.1,0.443,3.2,7.9,0.397,3.5,4.2,0.836,0.9,4.5,5.4,4.5,2.5,1.3,0.6,1.7,2.8,3.5,28.9,2.0,45.2,1,0,45.7,1,1,4,4,4,7,6,7,8,8,4,3,3,2,6,5,6,7,6,7,5,1,8,5,6,6,7,5,2,7,264,2017-18,203468
3878,By Year,2016-17,1610612757,POR,2017-04-08T00:00:00,80,40,40,0.5,48.6,12.0,25.1,0.48,3.2,7.6,0.421,4.7,5.1,0.912,1.0,4.0,5.0,5.0,3.0,1.3,0.7,1.3,3.5,4.0,31.9,1.1,48.4,1,0,49.1,2,4,1,7,5,3,7,2,7,9,1,1,2,1,3,8,7,6,4,8,3,4,3,2,3,7,4,5,2,3,264,2016-17,203468
3879,By Year,2015-16,1610612757,POR,2016-04-13T00:00:00,80,44,36,0.55,48.8,11.3,25.1,0.448,3.5,8.3,0.417,3.3,4.0,0.827,0.8,3.7,4.6,6.0,3.4,1.7,0.4,1.6,3.3,3.6,29.3,2.8,46.6,2,0,47.5,2,2,2,6,2,6,4,6,5,6,2,4,5,4,8,10,10,4,2,3,7,2,6,3,4,4,6,2,2,5,264,2015-16,203468
3880,By Year,2014-15,1610612757,POR,2015-04-13T00:00:00,62,37,25,0.597,48.9,8.0,18.3,0.436,2.8,7.0,0.396,2.6,3.7,0.699,0.7,3.9,4.6,3.2,2.4,2.2,0.4,1.3,4.1,3.1,21.3,5.9,36.9,0,0,37.0,6,5,6,2,1,9,9,9,10,10,5,8,7,8,10,9,9,9,7,1,8,6,2,7,9,3,9,9,2,9,264,2014-15,203468
3881,By Year,2013-14,1610612757,POR,2014-04-16T00:00:00,38,21,17,0.553,48.8,7.6,18.3,0.416,3.1,8.2,0.375,2.4,3.5,0.676,0.7,4.2,4.9,2.8,3.6,1.4,0.2,1.1,5.4,2.8,20.6,-2.1,32.0,0,0,34.7,8,8,9,5,3,10,10,10,9,7,10,9,8,9,9,7,8,10,1,4,9,8,1,9,10,9,10,9,2,10,264,2013-14,203468
3882,By Year,2021-22,1610612757,POR,2022-04-10T00:00:00,58,17,41,0.293,47.8,4.9,12.5,0.393,1.5,5.1,0.294,2.4,3.4,0.714,2.7,6.5,9.2,3.5,2.3,1.4,0.8,0.5,4.7,3.0,13.8,-14.2,34.5,0,0,32.5,1,2,1,2,1,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,264,2021-22,1629604
3883,By Year,2020-21,1610612757,POR,2021-05-16T00:00:00,30,19,11,0.633,44.8,5.8,15.4,0.379,1.6,7.9,0.206,2.6,3.5,0.733,2.6,4.9,7.5,2.3,1.2,1.4,0.7,0.5,6.3,3.0,15.9,-3.5,33.4,0,0,31.5,2,1,2,1,2,1,1,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,264,2020-21,1629604
3884,By Year,2021-22,-1,TOT,2022-04-10T00:00:00,81,26,55,0.321,47.7,8.5,20.9,0.406,5.0,13.7,0.366,2.1,2.4,0.874,1.3,5.5,6.7,4.4,2.9,1.4,0.5,1.1,3.5,1.8,24.1,-3.1,41.5,1,0,44.0,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,264,2021-22,1627741
3885,By Year,2021-22,1610612754,IND,2022-04-10T00:00:00,26,6,20,0.231,48.0,9.4,21.0,0.447,4.2,11.5,0.362,1.6,1.8,0.886,1.2,5.7,6.9,6.4,3.3,1.3,0.5,1.3,3.7,1.5,24.6,-0.9,44.6,1,0,45.6,7,8,7,8,3,5,4,3,6,4,8,7,7,2,5,6,5,1,3,5,4,2,1,6,5,2,4,4,1,4,264,2021-22,1627741
3886,By Year,2021-22,1610612758,SAC,2022-02-05T00:00:00,55,20,35,0.364,47.5,8.0,20.9,0.382,5.5,14.9,0.368,2.4,2.8,0.87,1.3,5.4,6.7,3.2,2.7,1.4,0.5,0.9,3.4,1.9,23.9,-4.4,39.6,0,0,43.0,6,6,5,5,5,6,5,8,2,1,7,3,4,5,3,7,7,6,5,2,5,6,5,4,6,7,7,5,1,7,264,2021-22,1627741
3887,By Year,2020-21,1610612758,SAC,2021-05-16T00:00:00,71,31,40,0.437,47.2,7.8,19.3,0.406,5.5,14.0,0.391,1.7,2.0,0.846,0.6,5.9,6.5,5.0,2.5,1.2,0.6,0.6,3.4,1.4,22.8,-1.1,41.0,2,0,43.4,4,2,4,2,7,7,8,6,3,3,5,6,5,6,8,4,8,2,7,6,1,8,6,7,7,3,5,2,1,5,264,2020-21,1627741
3888,By Year,2019-20,1610612758,SAC,2020-08-13T00:00:00,72,31,41,0.431,47.4,10.7,24.9,0.429,5.8,14.7,0.394,2.5,2.9,0.846,1.2,5.8,7.0,4.6,3.6,1.4,0.4,0.9,3.5,2.1,29.6,-2.3,46.5,2,0,50.5,3,2,3,3,6,2,1,5,1,2,4,2,3,7,4,5,4,3,2,3,6,5,3,3,2,4,1,2,1,1,264,2019-20,1627741
3889,By Year,2018-19,1610612758,SAC,2019-04-10T00:00:00,82,39,43,0.476,45.6,10.9,23.7,0.458,4.8,11.4,0.427,3.0,3.4,0.886,1.8,5.3,7.2,3.6,2.5,1.0,0.6,0.9,3.5,2.5,29.6,0.0,45.8,3,0,48.4,1,1,2,1,8,1,2,2,4,5,3,1,1,1,1,8,2,5,6,7,2,4,4,1,1,1,3,1,1,2,264,2018-19,1627741
3890,By Year,2017-18,1610612758,SAC,2018-04-11T00:00:00,80,27,53,0.338,49.8,10.2,22.9,0.446,4.3,10.0,0.431,1.7,2.0,0.877,1.4,6.2,7.6,3.8,3.0,2.1,0.5,1.3,3.6,1.8,26.5,-3.8,46.2,0,0,47.5,2,4,1,6,2,3,3,4,5,6,1,5,6,4,2,1,1,4,4,1,3,3,2,5,3,5,2,5,1,3,264,2017-18,1627741
3891,By Year,2016-17,-1,TOT,2017-04-12T00:00:00,82,31,51,0.378,48.5,8.4,19.7,0.426,3.8,9.7,0.391,1.6,2.0,0.842,0.9,6.0,6.9,3.1,2.6,1.0,0.2,1.1,3.0,1.6,22.3,-5.4,36.2,0,0,38.5,1,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,264,2016-17,1627741
3892,By Year,2016-17,1610612758,SAC,2017-04-12T00:00:00,25,8,17,0.32,49.9,9.7,20.3,0.48,4.0,9.5,0.428,2.4,3.0,0.814,1.1,6.0,7.1,3.0,3.6,1.4,0.1,0.7,2.3,2.1,25.9,-4.3,39.8,0,0,43.1,8,7,8,7,1,4,6,1,7,8,2,4,2,8,6,3,3,8,1,4,8,7,8,2,4,6,6,5,1,6,264,2016-17,1627741
3893,By Year,2016-17,1610612740,NOP,2017-02-15T00:00:00,57,23,34,0.404,47.7,7.6,19.3,0.393,3.7,9.9,0.369,1.2,1.4,0.879,0.8,6.0,6.8,3.2,2.0,0.7,0.3,1.4,3.3,1.3,20.0,-6.2,34.1,0,0,35.7,5,5,6,4,4,8,7,7,8,7,6,8,8,3,7,2,6,7,8,8,7,1,7,8,8,8,8,5,1,8,264,2016-17,1627741
3894,By Year,2021-22,-1,TOT,2022-04-10T00:00:00,75,36,39,0.48,47.1,8.5,19.7,0.429,4.5,10.8,0.414,2.9,3.2,0.908,0.4,3.0,3.4,2.7,2.1,0.9,0.2,1.1,3.5,2.3,24.3,0.9,33.7,0,0,37.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1627854
3895,By Year,2021-22,1610612743,DEN,2022-04-10T00:00:00,35,23,12,0.657,47.0,7.9,18.7,0.424,4.5,11.1,0.41,2.7,2.9,0.921,0.5,1.8,2.3,2.6,1.8,0.6,0.2,1.0,4.1,1.8,23.1,5.0,30.4,0,0,34.1,7,6,6,2,6,3,2,4,2,3,4,2,2,1,1,7,7,5,3,6,2,2,1,3,3,1,5,3,1,5,264,2021-22,1627854
3896,By Year,2021-22,1610612759,SAS,2022-01-14T00:00:00,40,13,27,0.325,47.2,8.9,20.7,0.432,4.4,10.5,0.417,3.1,3.4,0.898,0.3,4.1,4.4,2.9,2.3,1.2,0.2,1.1,2.9,2.8,25.3,-2.8,36.8,0,0,39.8,5,7,4,7,5,1,1,3,4,4,3,1,1,2,7,2,2,4,1,1,1,1,6,1,1,5,1,3,1,1,264,2021-22,1627854
3897,By Year,2020-21,1610612749,MIL,2021-05-15T00:00:00,70,45,25,0.643,45.9,8.5,17.9,0.473,5.2,11.6,0.452,1.6,2.1,0.77,0.4,3.4,3.8,1.5,1.5,0.8,0.0,0.7,2.6,1.2,23.8,3.4,31.7,1,0,36.0,3,3,5,3,7,2,3,1,1,1,1,4,5,6,4,5,5,7,6,5,5,5,7,6,2,3,4,1,1,2,264,2020-21,1627854
3898,By Year,2019-20,1610612759,SAS,2020-03-10T00:00:00,63,27,36,0.429,47.8,7.3,17.6,0.417,4.5,11.5,0.388,2.3,2.7,0.833,0.4,3.4,3.8,3.3,1.7,1.0,0.0,0.8,3.4,1.7,21.4,-6.5,32.1,0,0,34.9,4,4,1,6,4,5,4,6,3,2,6,3,3,4,5,4,4,3,4,2,6,3,4,4,4,6,3,3,1,3,264,2019-20,1627854
3899,By Year,2018-19,1610612759,SAS,2019-04-10T00:00:00,82,48,34,0.585,48.4,7.6,16.7,0.456,3.7,8.7,0.426,1.5,1.6,0.885,0.4,4.7,5.0,3.7,1.7,0.9,0.1,0.8,3.4,1.7,20.4,-0.2,33.4,1,0,34.9,1,1,2,4,3,4,6,2,5,6,2,6,6,3,3,1,1,2,5,3,3,4,5,5,5,4,2,1,1,4,264,2018-19,1627854
3900,By Year,2017-18,1610612759,SAS,2018-04-11T00:00:00,80,46,34,0.575,48.9,6.7,16.0,0.421,2.9,7.4,0.39,1.5,2.3,0.667,0.4,3.2,3.5,2.6,1.2,0.9,0.1,0.6,3.5,2.1,17.9,3.9,27.7,0,0,28.8,2,2,2,5,2,6,7,5,7,7,5,5,4,7,2,6,6,6,7,4,4,6,2,2,6,2,6,3,1,6,264,2017-18,1627854
3901,By Year,2016-17,1610612759,SAS,2017-04-10T00:00:00,36,24,12,0.667,49.0,6.2,17.0,0.364,2.9,9.1,0.321,0.9,1.0,0.833,0.3,3.6,4.0,4.0,1.9,0.2,0.0,0.5,3.4,0.7,16.2,-8.8,25.5,0,0,27.4,6,5,6,1,1,7,5,7,6,5,7,7,7,4,6,3,3,1,2,7,6,7,3,7,7,7,7,3,1,7,264,2016-17,1627854
3902,By Year,2021-22,-1,TOT,2022-04-01T00:00:00,30,15,15,0.5,45.1,10.7,16.3,0.655,0.3,0.6,0.5,4.4,7.1,0.625,5.3,10.9,16.3,2.1,4.1,0.3,3.3,2.1,7.1,5.9,26.0,-9.8,55.2,2,0,51.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1628981
3903,By Year,2021-22,1610612745,HOU,2022-04-01T00:00:00,10,1,9,0.1,46.5,14.3,20.2,0.707,0.0,0.5,0.0,5.4,9.4,0.579,5.4,14.3,19.7,1.5,4.4,0.5,3.9,2.5,8.9,6.4,34.0,0.0,68.7,2,0,64.0,4,4,3,4,1,1,1,1,3,3,3,1,1,3,1,1,1,4,1,3,1,1,1,1,1,1,1,1,1,1,264,2021-22,1628981
3904,By Year,2021-22,1610612738,BOS,2022-02-08T00:00:00,20,14,6,0.7,43.1,5.2,10.4,0.5,0.7,0.7,1.0,3.0,3.7,0.8,5.2,5.9,11.1,3.0,3.7,0.0,2.2,1.5,4.4,5.2,14.1,-24.4,34.8,0,0,33.3,3,3,4,1,4,3,3,3,1,2,1,3,3,1,2,4,4,2,3,4,2,3,4,2,3,4,3,3,1,3,264,2021-22,1628981
3905,By Year,2020-21,1610612737,ATL,2021-05-16T00:00:00,33,20,13,0.606,45.9,3.7,8.9,0.409,0.0,0.4,0.0,3.0,4.5,0.682,3.3,12.6,15.9,2.0,4.3,0.8,0.6,1.6,4.7,3.9,10.4,-4.5,32.4,0,0,31.1,2,1,2,2,3,4,4,4,3,4,3,2,2,2,4,2,2,3,2,2,4,2,3,3,4,2,4,3,1,4,264,2020-21,1628981
3906,By Year,2019-20,1610612737,ATL,2020-03-11T00:00:00,56,18,38,0.321,46.4,6.7,12.9,0.518,0.3,2.4,0.135,1.9,3.3,0.569,4.4,8.5,12.9,3.2,2.7,1.2,1.1,1.3,7.0,3.5,15.6,-6.1,40.0,1,0,36.6,1,2,1,3,2,2,2,2,2,1,2,4,4,4,3,3,3,1,4,1,3,4,2,4,2,3,2,2,1,2,264,2019-20,1628981
3907,By Year,2021-22,1610612751,BKN,2022-04-10T00:00:00,72,37,35,0.514,48.1,6.9,13.7,0.506,1.0,2.5,0.404,2.6,3.5,0.758,2.7,6.6,9.3,4.0,1.5,2.1,1.4,1.0,4.8,3.0,17.5,-1.2,43.7,1,0,38.9,2,2,3,2,4,2,2,2,1,3,1,3,3,1,2,2,2,2,4,1,1,4,4,2,2,3,2,3,1,2,264,2021-22,1628971
3908,By Year,2020-21,1610612751,BKN,2021-05-16T00:00:00,65,45,20,0.692,48.1,7.8,14.0,0.556,0.6,2.0,0.288,2.9,3.9,0.735,3.7,7.9,11.6,3.4,1.8,1.9,0.9,1.3,4.8,2.8,19.0,2.4,44.8,6,0,40.3,3,1,4,1,3,1,1,1,4,4,3,1,1,4,1,1,1,3,2,2,3,2,3,3,1,1,1,1,1,1,264,2020-21,1628971
3909,By Year,2019-20,1610612765,DET,2020-03-08T00:00:00,58,18,40,0.31,48.9,5.9,13.4,0.443,1.0,2.9,0.344,2.6,3.6,0.739,1.8,6.4,8.2,6.9,3.0,1.9,0.9,1.3,4.9,3.1,15.5,-4.1,40.9,4,0,37.1,4,4,1,4,1,3,3,3,2,2,2,2,2,3,3,3,3,1,1,3,4,3,2,1,3,4,3,2,1,3,264,2019-20,1628971
3910,By Year,2018-19,1610612765,DET,2019-04-10T00:00:00,74,35,39,0.473,48.6,4.2,10.5,0.398,0.8,3.1,0.258,1.5,2.0,0.75,1.6,4.6,6.2,3.1,1.5,1.3,1.2,1.3,6.0,1.8,10.7,-0.1,28.8,0,0,25.9,1,3,2,3,2,4,4,4,3,1,4,4,4,2,4,4,4,4,3,4,2,1,1,4,4,2,4,4,1,4,264,2018-19,1628971
3911,By Year,2021-22,1610612749,MIL,2022-04-08T00:00:00,13,10,3,0.769,46.7,9.5,20.5,0.466,3.0,8.3,0.358,3.1,3.6,0.87,3.0,5.3,8.3,0.9,1.9,1.3,2.3,0.8,5.3,3.3,25.2,-1.1,45.5,0,0,44.6,13,12,13,2,10,10,9,11,3,3,2,11,12,1,8,12,10,14,11,1,12,10,2,12,10,5,12,12,1,11,264,2021-22,201572
3912,By Year,2020-21,1610612749,MIL,2021-05-15T00:00:00,70,46,24,0.657,46.1,7.8,15.5,0.503,2.3,6.8,0.338,2.9,3.4,0.845,2.5,5.9,8.4,1.2,1.6,1.0,2.5,0.4,3.6,3.0,20.8,7.6,41.6,3,0,39.7,10,3,9,4,12,12,13,6,6,6,5,13,13,2,11,11,9,12,14,6,10,13,12,13,12,3,14,9,1,14,264,2020-21,201572
3913,By Year,2019-20,1610612749,MIL,2020-08-13T00:00:00,68,53,15,0.779,44.8,7.2,16.6,0.435,2.5,8.0,0.314,3.1,3.7,0.836,1.4,6.3,7.7,2.4,1.7,1.1,4.0,0.5,4.0,3.3,20.1,13.0,46.7,4,0,43.0,11,2,11,1,14,13,12,14,5,5,6,10,11,4,13,7,13,5,12,3,1,12,9,11,13,1,11,7,1,12,264,2019-20,201572
3914,By Year,2018-19,1610612749,MIL,2019-04-07T00:00:00,81,60,21,0.741,45.8,7.0,15.5,0.452,3.7,10.1,0.365,2.2,2.6,0.842,0.7,7.2,7.8,1.9,1.6,1.0,3.5,0.3,3.7,2.5,19.9,11.5,44.2,2,0,42.4,4,1,10,3,13,14,14,13,1,1,1,14,14,3,14,5,12,8,13,5,3,14,11,14,14,2,13,10,1,13,264,2018-19,201572
3915,By Year,2017-18,1610612747,LAL,2018-04-11T00:00:00,74,34,40,0.459,47.0,10.0,21.5,0.465,3.0,8.8,0.345,3.0,4.3,0.703,2.0,6.0,8.0,3.4,2.7,0.8,2.7,0.6,5.3,4.4,26.0,-2.1,48.5,4,0,47.4,6,5,6,7,9,8,8,12,2,2,4,12,10,13,12,9,11,2,8,11,7,11,3,9,9,7,10,7,1,8,264,2017-18,201572
3916,By Year,2016-17,1610612751,BKN,2017-04-10T00:00:00,75,20,55,0.267,46.5,11.6,24.5,0.474,2.8,8.1,0.346,6.2,7.6,0.81,2.5,5.9,8.4,3.7,3.9,0.8,2.6,1.0,4.0,6.2,32.2,-3.3,54.2,2,0,53.9,5,10,3,13,11,7,3,10,4,4,3,7,7,8,10,10,8,1,1,12,8,9,10,7,4,11,5,10,1,2,264,2016-17,201572
3917,By Year,2015-16,1610612751,BKN,2016-04-01T00:00:00,73,21,52,0.288,49.8,12.0,23.5,0.511,0.0,0.3,0.143,6.4,8.2,0.787,4.1,7.5,11.6,3.0,3.6,1.2,2.5,1.2,4.4,6.8,30.5,-2.5,56.4,26,0,52.5,8,9,4,12,7,5,6,5,7,7,7,6,6,11,5,4,5,4,2,2,9,7,7,5,6,9,4,2,1,4,264,2015-16,201572
3918,By Year,2014-15,1610612751,BKN,2015-04-15T00:00:00,72,34,38,0.472,50.7,12.2,23.8,0.513,0.0,0.2,0.1,5.4,6.6,0.814,5.2,7.7,12.9,1.2,2.5,1.0,3.0,1.2,5.0,5.7,29.8,-2.5,56.9,17,0,52.1,9,5,7,6,6,4,5,4,8,8,8,8,8,7,1,2,2,13,9,4,5,8,5,8,7,10,2,4,1,5,264,2014-15,201572
3919,By Year,2013-14,1610612751,BKN,2013-12-20T00:00:00,17,7,10,0.412,51.4,12.4,22.1,0.563,0.0,0.1,0.0,9.1,11.1,0.817,3.8,6.1,9.8,1.5,2.7,0.9,2.9,1.3,5.0,8.4,33.9,-2.0,56.6,0,0,52.8,12,13,12,9,5,3,7,1,9,9,9,1,2,5,6,8,6,11,7,9,6,6,4,1,2,6,3,12,1,3,264,2013-14,201572
