,GROUP_SET,GROUP_VALUE,TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,CFID,CFPARAMS,PLAYER_ID
62,By Year,2020-21,-1,TOT,2021-03-26T00:00:00,23,13,10,0.565,157.355,6.6,15.6,0.426,2.5,5.9,0.423,1.6,1.8,0.875,0.5,3.4,3.9,4.1,1.6,0.9,0.2,1.6,2.3,1.1,17.4,-2.1,30.1,0,0,30.2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,264,2020-21,1626188
63,By Year,2020-21,1610612739,CLE,2021-03-26T00:00:00,7,2,5,0.286,95.27166666666666,6.4,15.9,0.405,2.3,4.9,0.462,1.1,1.1,1.0,0.8,3.8,4.5,4.9,1.5,1.1,0.0,1.9,3.0,0.8,16.2,-1.9,30.9,0,0,30.2,6,7,4,7,5,5,1,7,4,6,2,2,3,1,2,2,2,2,7,1,5,1,2,7,4,2,1,1,1,2,264,2020-21,1626188
64,By Year,2020-21,1610612747,LAL,2021-02-18T00:00:00,16,11,5,0.688,62.083333333333336,7.0,15.1,0.462,2.9,7.5,0.385,2.3,2.9,0.8,0.0,2.9,2.9,2.9,1.7,0.6,0.6,1.2,1.2,1.7,19.1,-2.3,28.7,0,0,30.2,4,4,4,3,7,2,3,4,1,1,5,1,1,3,6,4,5,7,3,6,1,2,7,2,1,4,3,1,1,3,264,2020-21,1626188
65,By Year,2019-20,1610612747,LAL,2020-08-13T00:00:00,44,31,13,0.705,507.95166666666665,6.4,15.2,0.425,2.2,6.0,0.365,0.8,1.0,0.786,0.8,2.8,3.6,3.5,2.3,0.9,0.1,0.9,1.9,1.1,15.9,4.0,26.1,0,0,27.1,2,2,2,2,3,4,2,6,6,4,6,4,4,4,1,5,4,6,2,3,2,3,6,5,5,1,6,1,1,4,264,2019-20,1626188
66,By Year,2018-19,1610612744,GSW,2019-04-10T00:00:00,74,49,25,0.662,1058.9016666666666,6.9,14.9,0.465,2.8,6.8,0.405,0.7,0.9,0.769,0.7,4.6,5.3,3.9,1.7,0.7,0.1,0.6,3.1,1.0,17.3,-4.5,30.3,0,0,30.9,1,1,1,4,1,3,4,3,2,2,4,5,7,5,3,1,1,5,4,4,3,5,1,6,2,5,2,1,1,1,264,2018-19,1626188
67,By Year,2017-18,1610612744,GSW,2018-04-10T00:00:00,33,21,12,0.636,740.5033333333333,5.9,12.3,0.484,2.2,5.1,0.442,1.1,1.2,0.88,0.5,3.5,4.0,4.3,1.6,0.6,0.0,0.8,2.9,1.3,15.2,-1.9,26.8,0,0,27.0,3,3,3,5,2,6,6,2,5,5,3,3,2,2,4,3,3,4,6,5,4,4,3,4,6,3,4,1,1,5,264,2017-18,1626188
68,By Year,2016-17,-1,TOT,2017-04-12T00:00:00,14,9,5,0.643,187.46,6.3,12.7,0.5,2.1,5.0,0.423,0.4,1.0,0.4,0.2,1.2,1.3,5.0,2.5,0.8,0.0,0.2,2.5,1.7,15.2,-7.9,24.1,0,0,25.2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,2,264,2016-17,1626188
69,By Year,2016-17,1610612740,NOP,2017-04-12T00:00:00,9,5,4,0.556,110.555,7.2,13.4,0.537,2.0,3.9,0.5,0.7,1.0,0.667,0.3,1.0,1.3,4.6,1.6,1.0,0.0,0.3,2.3,2.0,16.9,-9.4,26.6,0,0,26.7,5,5,6,6,4,1,5,1,7,7,1,6,5,6,5,7,7,3,5,2,5,6,5,1,3,7,5,1,1,6,264,2016-17,1626188
70,By Year,2016-17,1610612742,DAL,2017-03-07T00:00:00,5,4,1,0.8,76.905,5.1,11.7,0.44,2.3,6.6,0.357,0.0,0.9,0.0,0.0,1.4,1.4,5.6,3.7,0.5,0.0,0.0,2.8,1.4,12.6,-5.6,20.4,0,0,22.9,7,6,7,1,6,7,7,5,3,3,7,7,6,7,6,6,6,1,1,7,5,7,4,3,7,6,7,1,1,7,264,2016-17,1626188
71,By Year,2020-21,1610612746,LAC,2021-05-16T00:00:00,38,26,12,0.684,581.6516666666666,4.5,10.2,0.436,2.5,6.9,0.357,0.8,1.1,0.765,1.2,3.5,4.6,1.8,0.7,0.9,0.5,0.4,2.8,1.1,12.2,1.4,23.9,0,0,23.8,11,10,12,1,11,6,8,7,2,2,9,9,11,6,12,13,13,5,13,7,11,5,5,12,6,7,10,9,1,7,264,2020-21,202335
72,By Year,2019-20,1610612746,LAC,2020-08-14T00:00:00,59,39,20,0.661,776.1866666666666,4.4,10.8,0.408,3.1,8.0,0.39,1.6,2.0,0.814,1.6,5.4,7.0,1.9,1.0,0.3,0.1,0.2,2.5,1.9,13.5,2.2,25.2,1,0,26.5,7,6,9,4,10,7,6,10,1,1,3,1,1,3,9,2,6,4,8,13,13,10,9,1,4,5,8,4,1,4,264,2019-20,202335
73,By Year,2018-19,1610612760,OKC,2019-04-07T00:00:00,63,40,23,0.635,860.6716666666666,3.4,9.2,0.374,1.9,5.7,0.336,0.8,1.3,0.633,1.8,4.4,6.1,1.3,0.9,0.7,0.5,0.3,1.9,1.4,9.6,-4.6,21.6,0,0,21.4,6,5,6,6,9,12,9,13,4,3,10,10,10,12,8,10,10,12,10,10,9,8,13,8,12,13,13,9,1,13,264,2018-19,202335
74,By Year,2017-18,1610612760,OKC,2018-04-11T00:00:00,82,48,34,0.585,1269.9183333333333,3.0,7.5,0.398,1.9,4.8,0.386,1.1,1.3,0.87,0.9,4.6,5.5,1.6,0.9,1.4,0.7,0.2,2.5,1.5,9.0,-2.1,23.1,0,0,22.0,1,3,1,8,5,13,13,12,6,6,4,4,9,1,13,9,12,9,9,1,7,12,11,7,13,11,11,9,1,12,264,2017-18,202335
75,By Year,2016-17,1610612761,TOR,2017-04-12T00:00:00,65,42,23,0.646,1598.5316666666668,3.5,8.6,0.401,2.1,5.7,0.372,1.0,1.4,0.717,1.4,5.2,6.6,1.7,0.9,0.9,0.5,0.2,2.7,1.5,10.0,7.8,23.9,1,0,23.3,4,4,6,5,3,11,12,11,3,4,5,8,7,9,10,3,8,6,12,6,10,9,7,5,10,1,9,4,1,9,264,2016-17,202335
76,By Year,2015-16,1610612761,TOR,2016-04-13T00:00:00,79,54,25,0.684,2019.5583333333334,3.6,8.8,0.414,1.9,5.2,0.362,0.5,0.6,0.853,1.4,4.7,6.1,1.7,1.2,0.9,0.6,0.2,2.3,1.0,9.7,7.2,22.9,0,0,22.4,3,1,4,2,2,10,11,8,5,5,8,13,13,2,11,8,11,8,7,5,8,13,12,13,11,2,12,9,1,11,264,2015-16,202335
77,By Year,2014-15,1610612761,TOR,2015-04-15T00:00:00,81,49,32,0.605,2156.29,4.0,8.9,0.449,1.8,4.7,0.371,1.1,1.3,0.788,2.1,5.1,7.2,2.6,0.9,1.0,0.7,0.3,2.5,1.4,10.8,4.2,27.7,3,0,25.9,2,2,2,7,1,9,10,5,7,7,6,6,8,4,7,5,5,1,11,4,6,6,10,9,8,4,5,2,1,6,264,2014-15,202335
78,By Year,2013-14,-1,TOT,2014-04-16T00:00:00,65,37,28,0.569,1532.46,5.3,11.5,0.46,1.3,3.5,0.364,1.2,1.7,0.704,2.7,5.3,8.0,1.8,1.5,1.3,0.9,0.3,3.7,1.5,13.0,3.9,30.4,1,0,28.5,2,1,2,1,2,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,264,2013-14,202335
79,By Year,2013-14,1610612761,TOR,2014-04-16T00:00:00,48,32,16,0.667,1117.6583333333333,5.6,11.8,0.477,1.5,3.6,0.411,1.3,1.8,0.745,2.7,5.2,7.8,2.0,1.6,1.4,1.1,0.2,3.9,1.5,14.1,6.4,32.3,1,0,30.3,9,8,10,3,7,3,3,4,8,8,2,2,2,8,4,4,3,2,1,2,2,11,1,4,2,3,1,4,1,1,264,2013-14,202335
80,By Year,2013-14,1610612758,SAC,2013-12-07T00:00:00,17,5,12,0.294,414.8016666666667,4.3,10.6,0.41,0.8,3.4,0.231,0.8,1.4,0.563,3.0,5.6,8.6,1.3,1.4,1.1,0.3,0.4,3.4,1.5,10.2,-2.6,25.3,0,0,23.7,13,13,12,13,13,8,7,9,11,9,11,11,5,13,2,1,1,11,2,3,12,3,2,6,9,12,7,9,1,8,264,2013-14,202335
81,By Year,2012-13,-1,TOT,2013-04-17T00:00:00,71,31,40,0.437,1774.92,6.5,12.6,0.512,1.0,2.7,0.386,1.0,1.3,0.762,2.3,4.5,6.8,1.6,1.2,0.6,0.8,0.4,2.8,1.3,14.9,1.3,28.7,4,0,27.3,1,2,1,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,264,2012-13,202335
82,By Year,2012-13,1610612758,SAC,2013-04-17T00:00:00,24,8,16,0.333,555.9483333333334,5.4,10.9,0.494,1.0,2.3,0.444,0.7,0.9,0.786,2.6,4.9,7.5,1.9,1.2,0.8,0.8,0.3,3.1,1.3,12.5,-0.7,28.2,1,0,26.4,12,12,10,12,12,5,5,3,9,11,1,12,12,5,5,6,4,3,5,8,4,7,4,11,5,9,4,4,1,5,264,2012-13,202335
83,By Year,2012-13,1610612745,HOU,2013-02-13T00:00:00,47,23,24,0.489,1218.9716666666666,7.0,13.4,0.519,1.0,2.8,0.365,1.1,1.4,0.755,2.2,4.4,6.5,1.5,1.2,0.5,0.8,0.5,2.7,1.3,16.1,2.2,28.9,3,0,27.8,10,11,5,11,6,1,1,2,10,10,7,5,4,7,6,11,9,10,4,12,5,1,8,10,1,6,3,2,1,3,264,2012-13,202335
84,By Year,2011-12,1610612745,HOU,2012-04-26T00:00:00,64,33,31,0.516,1482.885,5.5,12.4,0.44,0.0,0.1,0.0,1.0,1.4,0.702,2.7,4.2,6.9,1.3,1.2,0.7,0.9,0.5,2.7,1.7,11.9,-1.0,25.6,1,0,23.2,5,7,3,10,4,4,2,6,12,13,12,7,6,11,3,12,7,13,6,11,3,2,6,2,7,10,6,4,1,10,264,2011-12,202335
85,By Year,2010-11,1610612745,HOU,2011-04-13T00:00:00,52,29,23,0.558,867.5366666666666,6.2,11.1,0.558,0.0,0.1,0.0,1.2,1.7,0.714,3.6,4.7,8.3,1.7,1.3,0.7,1.5,0.4,3.2,1.6,13.6,0.3,31.6,4,0,28.1,8,9,6,9,8,2,4,1,12,12,12,3,3,10,1,7,2,7,3,9,1,4,3,3,3,8,2,1,1,2,264,2010-11,202335
86,By Year,2020-21,1610612761,TOR,2021-03-22T00:00:00,5,2,3,0.4,33.37166666666667,1.1,1.1,1.0,0.0,0.0,0.0,3.2,3.2,1.0,1.1,2.2,3.2,4.3,0.0,2.2,0.0,0.0,6.5,2.2,5.4,-19.4,22.2,0,0,17.3,5,5,5,5,6,6,6,1,6,6,6,1,1,1,1,5,4,1,6,2,5,6,1,1,5,6,2,2,1,5,264,2020-21,1627775
87,By Year,2019-20,1610612761,TOR,2020-03-09T00:00:00,37,27,10,0.73,908.1416666666667,2.7,6.4,0.414,0.9,2.8,0.324,0.5,0.7,0.722,0.8,2.7,3.4,3.1,1.1,1.5,0.2,0.3,2.4,0.6,6.7,0.1,19.5,1,0,17.6,3,3,3,2,3,3,3,4,2,3,3,5,5,5,2,2,2,2,5,4,4,4,4,6,4,1,5,1,1,4,264,2019-20,1627775
88,By Year,2018-19,-1,TOT,2019-03-28T00:00:00,29,17,12,0.586,397.295,2.4,5.7,0.413,0.8,2.5,0.321,1.2,1.4,0.867,0.6,3.7,4.3,2.6,1.5,2.1,0.2,0.3,3.4,1.4,6.7,-5.4,21.1,0,0,19.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2018-19,1627775
89,By Year,2018-19,1610612761,TOR,2019-03-28T00:00:00,26,17,9,0.654,344.41333333333336,2.5,5.6,0.444,0.8,2.5,0.333,1.4,1.6,0.867,0.7,4.0,4.7,2.8,1.5,2.2,0.2,0.2,3.9,1.5,7.2,-4.1,22.8,0,0,20.4,4,4,4,4,4,4,5,2,3,5,1,2,2,2,3,1,1,4,3,1,3,5,2,3,3,4,1,2,1,1,264,2018-19,1627775
90,By Year,2018-19,1610612739,CLE,2019-01-05T00:00:00,3,0,3,0.0,52.88166666666667,1.4,6.1,0.222,0.7,2.7,0.25,0.0,0.0,0.0,0.0,2.0,2.0,1.4,2.0,1.4,0.0,0.7,0.7,0.7,3.4,-14.3,9.9,0,0,10.2,6,6,5,6,5,5,4,6,5,4,4,6,6,6,6,6,6,6,1,5,5,2,6,5,6,5,6,2,1,6,264,2018-19,1627775
91,By Year,2017-18,1610612744,GSW,2018-03-31T00:00:00,57,41,16,0.719,961.1333333333333,3.4,8.4,0.409,0.7,3.0,0.238,1.0,1.3,0.765,0.6,2.5,3.1,3.0,1.5,1.6,0.4,0.7,2.5,1.6,8.6,-3.2,21.2,0,0,19.4,2,2,1,3,2,2,1,5,4,2,5,3,3,4,5,4,5,3,2,3,2,1,3,2,2,3,3,2,1,3,264,2017-18,1627775
92,By Year,2016-17,1610612744,GSW,2017-04-12T00:00:00,71,57,14,0.803,1073.995,3.6,8.2,0.433,1.4,4.1,0.333,1.0,1.2,0.784,0.7,2.6,3.4,2.6,1.2,1.1,0.5,0.6,2.1,1.2,9.5,-1.4,20.9,0,0,19.9,1,1,2,1,1,1,2,3,1,1,1,4,4,3,4,3,3,5,4,6,1,3,5,4,1,2,4,2,1,2,264,2016-17,1627775
93,By Year,2020-21,1610612751,BKN,2021-02-18T00:00:00,4,3,1,0.75,10.766666666666667,0.0,10.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,3.3,3.3,3.3,6.7,0.0,0.0,3.3,6.7,0.0,0.0,-53.5,2.3,0,0,6.7,9,8,9,1,9,9,3,9,9,1,9,9,9,9,9,9,9,1,1,8,8,1,1,9,9,9,9,6,1,9,264,2020-21,203943
94,By Year,2019-20,-1,TOT,2020-08-14T00:00:00,36,13,23,0.361,377.73833333333334,5.0,8.8,0.565,0.3,1.4,0.2,2.4,3.0,0.781,3.5,8.3,11.8,2.7,2.0,1.0,0.6,1.0,3.8,3.1,12.6,-5.1,33.6,0,0,30.6,2,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,2,1,1,264,2019-20,203943
95,By Year,2019-20,1610612743,DEN,2020-08-14T00:00:00,7,3,4,0.429,30.3,5.9,7.1,0.833,1.2,1.2,1.0,2.4,4.8,0.5,3.6,5.9,9.5,2.4,2.4,0.0,0.0,0.0,4.8,4.8,15.4,-7.1,28.0,0,0,28.5,8,8,8,5,8,1,9,1,2,7,1,3,1,7,3,8,7,4,2,8,8,9,2,1,1,7,6,6,1,4,264,2019-20,203943
96,By Year,2019-20,1610612750,MIN,2020-01-27T00:00:00,29,10,19,0.345,347.43833333333333,4.9,8.9,0.547,0.2,1.5,0.143,2.4,2.9,0.821,3.5,8.5,12.0,2.7,2.0,1.1,0.6,1.0,3.7,3.0,12.3,-5.0,34.1,0,0,30.8,5,5,4,6,6,3,5,2,6,5,8,2,4,1,4,4,3,3,3,2,6,3,5,4,3,5,2,6,1,2,264,2019-20,203943
97,By Year,2018-19,1610612752,NYK,2019-03-15T00:00:00,68,13,55,0.191,1721.695,4.3,9.2,0.47,1.0,2.9,0.336,2.3,3.3,0.712,2.4,8.7,11.0,2.7,1.8,1.0,1.1,0.6,3.6,3.2,11.9,-6.1,33.5,18,0,30.7,3,4,1,9,1,4,4,5,3,3,4,4,3,4,8,3,5,2,4,3,2,7,6,3,4,6,3,1,1,3,264,2018-19,203943
98,By Year,2017-18,-1,TOT,2018-04-03T00:00:00,54,24,30,0.444,875.6633333333333,4.3,9.6,0.444,0.8,2.7,0.303,1.5,2.4,0.621,2.9,9.9,12.8,1.4,1.3,0.8,0.7,0.7,2.8,2.4,10.9,-1.6,31.5,3,0,28.8,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,1,1,2,264,2017-18,203943
99,By Year,2017-18,1610612741,CHI,2018-04-03T00:00:00,21,7,14,0.333,399.27666666666664,5.1,12.4,0.413,1.6,5.4,0.3,1.2,2.4,0.481,3.2,9.8,13.0,1.9,1.4,1.2,0.5,0.8,2.3,2.6,13.1,-2.2,35.2,2,0,33.0,7,7,7,7,5,2,1,7,1,2,6,7,6,8,5,2,1,5,8,1,7,5,9,5,2,3,1,3,1,1,264,2017-18,203943
100,By Year,2017-18,1610612757,POR,2018-02-05T00:00:00,33,17,16,0.515,476.38666666666666,3.6,7.3,0.49,0.2,0.5,0.333,1.7,2.3,0.742,2.6,10.0,12.6,1.0,1.1,0.5,0.8,0.6,3.2,2.3,9.0,-1.1,28.3,1,0,25.3,4,3,6,3,4,8,8,3,8,9,5,5,7,3,7,1,2,6,9,7,3,8,7,7,7,1,5,4,1,6,264,2017-18,203943
101,By Year,2016-17,1610612757,POR,2017-04-12T00:00:00,74,38,36,0.514,1265.375,3.7,7.7,0.481,0.2,0.6,0.35,1.7,2.7,0.638,3.7,7.3,11.0,0.9,1.8,0.9,0.8,0.8,4.4,2.3,9.3,-2.5,26.9,4,0,24.6,2,2,3,4,2,6,7,4,7,8,3,6,5,6,2,6,6,8,5,4,5,4,4,6,6,4,7,2,1,7,264,2016-17,203943
102,By Year,2015-16,1610612757,POR,2016-04-13T00:00:00,78,41,37,0.526,1173.4933333333333,3.6,8.5,0.421,0.3,1.4,0.239,1.2,1.6,0.745,2.8,6.6,9.4,0.9,1.5,0.8,0.8,0.7,4.7,1.5,8.7,-1.9,24.6,0,0,22.5,1,1,2,2,3,7,6,6,5,6,7,8,8,2,6,7,8,7,6,5,4,6,3,8,8,2,8,6,1,8,264,2015-16,203943
103,By Year,2014-15,1610612766,CHA,2015-04-15T00:00:00,25,8,17,0.32,258.51666666666665,4.2,10.6,0.395,0.7,1.8,0.385,2.5,3.6,0.692,3.9,8.1,12.0,0.6,1.5,0.6,1.3,1.7,2.8,3.3,11.6,-9.3,30.7,1,0,28.4,6,6,5,8,7,5,2,8,4,4,2,1,2,5,1,5,4,9,7,6,1,2,8,2,5,8,4,4,1,5,264,2014-15,203943
104,By Year,2020-21,-1,TOT,2021-05-16T00:00:00,45,26,19,0.578,566.1483333333333,2.9,9.0,0.326,1.5,5.4,0.271,1.2,1.6,0.76,1.8,5.9,7.8,2.8,0.8,0.9,0.2,0.4,3.7,2.2,8.5,1.5,24.5,0,0,22.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2020-21,1629740
105,By Year,2020-21,1610612742,DAL,2021-05-16T00:00:00,23,15,8,0.652,324.87833333333333,3.4,9.1,0.378,1.8,5.3,0.333,1.4,2.0,0.722,1.9,5.3,7.2,2.1,0.6,0.6,0.2,0.1,3.3,2.2,10.1,0.1,23.7,0,0,22.7,2,2,3,1,2,2,2,2,2,3,2,2,2,3,1,2,2,3,3,3,2,3,3,2,2,2,3,1,1,2,264,2020-21,1629740
106,By Year,2020-21,1610612740,NOP,2021-03-23T00:00:00,22,11,11,0.5,241.27,2.2,8.8,0.254,1.0,5.5,0.189,0.9,1.0,0.857,1.8,6.7,8.5,3.7,1.0,1.3,0.1,0.9,4.2,2.1,6.4,3.4,25.6,0,0,22.7,3,3,2,2,3,3,3,3,3,2,3,3,3,1,2,1,1,1,2,1,3,1,2,3,3,1,2,1,1,3,264,2020-21,1629740
107,By Year,2019-20,1610612740,NOP,2020-08-13T00:00:00,60,26,34,0.433,1042.1233333333332,4.7,11.2,0.421,2.4,7.1,0.335,1.9,2.5,0.74,1.3,4.9,6.2,2.8,1.6,1.2,0.8,0.2,4.3,3.3,13.6,-3.0,29.7,0,0,29.0,1,1,1,3,1,1,1,1,1,1,1,1,1,2,3,3,3,2,1,2,1,2,1,1,1,3,1,1,1,1,264,2019-20,1629740
108,By Year,2020-21,1610612744,GSW,2021-05-14T00:00:00,30,17,13,0.567,363.91833333333335,3.9,11.3,0.342,2.2,5.9,0.367,2.3,2.8,0.821,0.6,4.0,4.6,6.9,3.1,1.6,0.1,0.7,2.9,3.1,12.2,-7.5,30.0,0,0,29.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2020-21,1630185
109,By Year,2020-21,1610612766,CHA,2021-05-06T00:00:00,7,3,4,0.429,26.116666666666667,2.8,9.6,0.286,2.8,9.6,0.286,4.1,4.1,1.0,1.4,0.0,1.4,1.4,1.4,0.0,1.4,0.0,1.4,2.8,12.4,-41.4,18.9,0,0,20.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2020-21,1630268
110,By Year,2020-21,1610612755,PHI,2021-05-16T00:00:00,51,35,16,0.686,851.6516666666666,3.2,8.9,0.36,2.2,6.6,0.342,0.3,0.5,0.667,0.5,4.6,5.1,1.7,0.8,1.0,0.6,0.3,3.0,0.8,9.0,-0.3,21.6,0,0,21.2,7,6,7,2,6,9,10,9,4,2,7,10,10,7,10,10,10,7,9,1,1,9,6,9,9,6,10,3,1,10,264,2020-21,203118
111,By Year,2019-20,1610612755,PHI,2020-08-14T00:00:00,68,39,29,0.574,1207.0116666666668,4.4,10.4,0.426,2.4,6.5,0.369,0.9,1.1,0.811,1.9,5.5,7.4,1.7,0.8,0.7,0.1,0.2,2.9,1.0,12.2,4.2,25.2,0,0,25.2,4,3,3,5,3,6,9,6,3,3,5,7,7,2,2,3,3,8,10,7,9,10,8,7,6,1,7,3,1,7,264,2019-20,203118
112,By Year,2018-19,-1,TOT,2019-04-10T00:00:00,79,44,35,0.557,1395.7816666666668,4.3,10.8,0.4,2.6,6.5,0.401,0.6,0.9,0.667,1.1,6.0,7.1,1.7,1.1,0.7,0.3,0.5,4.0,0.9,11.8,1.1,24.8,0,0,25.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2018-19,203118
113,By Year,2018-19,1610612755,PHI,2019-04-10T00:00:00,27,17,10,0.63,647.4816666666667,4.2,10.6,0.4,2.7,6.6,0.412,0.6,0.8,0.667,1.1,4.6,5.7,1.2,0.9,0.5,0.3,0.4,3.8,0.9,11.7,0.5,21.8,0,0,22.9,9,9,10,3,8,8,8,7,1,1,1,9,9,7,9,9,9,9,8,9,5,6,3,8,8,5,9,3,1,8,264,2018-19,203118
114,By Year,2018-19,1610612746,LAC,2019-02-05T00:00:00,52,27,25,0.519,748.3,4.4,11.1,0.4,2.5,6.4,0.391,0.6,0.9,0.667,1.2,7.2,8.4,2.1,1.3,0.8,0.4,0.6,4.2,0.8,11.9,1.6,27.5,0,0,27.3,6,7,5,6,7,7,6,7,2,4,4,8,8,7,8,1,2,4,6,2,4,4,1,10,7,3,6,3,1,6,264,2018-19,203118
115,By Year,2017-18,1610612764,WAS,2018-04-11T00:00:00,76,39,37,0.513,1406.315,7.1,13.4,0.527,1.7,4.2,0.405,1.3,1.9,0.658,1.3,5.0,6.3,2.0,2.0,0.6,0.3,0.4,3.8,2.0,17.1,-2.1,28.3,0,0,28.8,2,3,2,7,2,2,4,1,7,9,2,6,5,10,7,5,8,5,1,8,6,7,2,4,3,7,5,3,1,4,264,2017-18,203118
116,By Year,2016-17,1610612737,ATL,2017-02-15T00:00:00,18,7,11,0.389,194.95666666666668,3.1,10.9,0.288,0.7,5.0,0.148,1.3,1.5,0.875,1.8,5.0,6.8,3.1,1.5,0.7,0.6,0.7,2.2,1.8,8.3,-7.8,23.6,0,0,21.6,10,10,9,10,10,10,7,10,9,6,9,5,6,1,3,6,5,1,4,5,2,2,10,5,10,10,8,3,1,9,264,2016-17,203118
117,By Year,2015-16,1610612737,ATL,2016-04-13T00:00:00,75,46,29,0.613,1146.2233333333334,5.5,11.8,0.468,1.9,5.0,0.392,1.6,2.0,0.794,1.7,4.8,6.5,2.4,1.3,0.8,0.5,0.4,3.2,1.8,14.6,3.6,28.6,0,0,28.1,3,2,3,4,4,5,5,4,6,7,3,4,4,3,4,8,6,2,5,4,3,8,4,6,5,2,4,3,1,5,264,2015-16,203118
118,By Year,2014-15,1610612737,ATL,2015-04-13T00:00:00,68,52,16,0.765,1123.0566666666666,6.4,14.5,0.444,2.1,6.2,0.344,2.0,2.5,0.792,1.4,4.9,6.4,2.4,1.3,0.8,0.1,0.5,2.7,2.2,17.0,0.7,29.7,0,0,29.7,4,1,7,1,5,4,2,5,5,5,6,3,3,4,6,7,7,3,7,3,10,5,9,3,4,4,3,3,1,3,264,2014-15,203118
119,By Year,2013-14,1610612737,ATL,2014-04-16T00:00:00,80,36,44,0.45,1481.815,7.3,15.3,0.479,1.5,4.9,0.31,2.5,3.2,0.78,1.5,5.4,6.9,1.8,1.9,0.7,0.2,0.7,2.9,2.6,18.6,-4.7,30.4,1,0,30.7,1,5,1,9,1,1,1,2,8,8,8,2,2,5,5,4,4,6,3,6,8,3,7,2,1,9,2,2,1,1,264,2013-14,203118
120,By Year,2012-13,1610612737,ATL,2013-04-17T00:00:00,40,19,21,0.475,375.72833333333335,6.7,14.1,0.476,0.0,0.1,0.0,4.1,5.4,0.768,3.7,6.8,10.5,1.1,2.0,0.4,0.2,1.4,3.1,3.4,17.5,-4.2,31.6,2,0,30.4,8,8,6,8,9,3,3,3,10,10,10,1,1,6,1,2,1,10,2,10,7,1,5,1,2,8,1,1,1,2,264,2012-13,203118
121,By Year,2020-21,1610612751,BKN,2021-05-16T00:00:00,13,9,4,0.692,235.99,5.2,14.0,0.37,1.7,4.7,0.355,3.2,4.1,0.778,0.5,4.4,4.9,8.2,3.1,0.9,0.2,0.8,1.5,3.2,15.3,3.1,33.6,0,0,32.2,2,2,2,1,2,2,3,2,1,2,1,2,2,1,3,1,1,2,1,3,2,3,3,2,2,1,2,1,1,2,264,2020-21,1628455
122,By Year,2017-18,-1,TOT,2018-02-05T00:00:00,36,11,25,0.306,686.4883333333333,6.5,16.8,0.383,1.4,5.1,0.265,3.4,4.4,0.762,0.7,4.0,4.7,6.6,2.6,1.5,0.4,1.2,2.5,3.5,17.6,-2.2,36.1,0,0,34.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2017-18,1628455
123,By Year,2017-18,1610612740,NOP,2018-02-05T00:00:00,4,1,3,0.25,17.936666666666667,4.0,18.1,0.222,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,12.0,2.0,2.0,0.0,2.0,6.0,2.0,8.0,-20.1,32.5,0,0,26.1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,3,1,3,1,3,1,1,3,3,3,3,1,1,3,264,2017-18,1628455
